stock_id,date,open,high,low,close,volume
1538,2019-11-01,9.770000,9.770000,9.770000,9.770000,300000
1538,2019-11-04,9.770000,9.770000,9.770000,9.770000,0
1538,2019-11-05,9.770000,9.770000,9.770000,9.770000,0
1538,2019-11-06,9.780000,9.780000,9.770000,9.770000,161200
1538,2019-11-07,9.770000,9.770000,9.770000,9.770000,0
1538,2019-11-08,9.770000,9.770000,9.770000,9.770000,0
1538,2019-11-11,9.770000,9.770000,9.770000,9.770000,0
1538,2019-11-12,10.120000,10.120000,10.120000,10.120000,400
1538,2019-11-13,10.125000,10.125000,10.125000,10.125000,282600
1538,2019-11-14,10.125000,10.125000,10.125000,10.125000,0
1538,2019-11-15,10.140000,10.140000,10.140000,10.140000,500
1538,2019-11-18,10.150000,10.160000,10.140000,10.160000,312600
1538,2019-11-19,9.820000,9.820000,9.800000,9.800000,532700
1538,2019-11-20,9.820000,9.820000,9.820000,9.820000,100
1538,2019-11-21,9.830000,9.830000,9.820000,9.830000,523500
1538,2019-11-22,9.850000,9.850000,9.830000,9.830000,248800
1538,2019-11-25,9.840000,9.840000,9.830000,9.830000,900
1538,2019-11-26,9.830000,9.830000,9.830000,9.830000,3600
1538,2019-11-27,9.830000,9.830000,9.830000,9.830000,0
1538,2019-11-29,9.810000,9.818000,9.810000,9.818000,60900
1538,2019-12-02,9.820000,9.840000,9.820000,9.830000,6500
1538,2019-12-03,9.830000,9.830000,9.830000,9.830000,0
1538,2019-12-04,9.830000,9.900000,9.830000,9.850000,316000
1538,2019-12-05,9.850000,9.850000,9.850000,9.850000,0
1538,2019-12-06,9.850000,9.850000,9.850000,9.850000,500
1538,2019-12-09,9.830000,9.830000,9.830000,9.830000,31800
1538,2019-12-10,9.830000,9.830000,9.830000,9.830000,109200
1538,2019-12-11,9.830000,9.830000,9.830000,9.830000,0
1538,2019-12-12,9.830000,9.840000,9.830000,9.840000,155200
1538,2019-12-13,9.840000,9.840000,9.840000,9.840000,0
1538,2019-12-16,9.850000,9.850000,9.850000,9.850000,4400
1538,2019-12-17,9.850000,9.870000,9.850000,9.860000,100400
1538,2019-12-18,9.850000,9.850000,9.850000,9.850000,43300
1538,2019-12-19,9.870000,9.870000,9.870000,9.870000,2800
1538,2019-12-20,9.870000,9.870000,9.870000,9.870000,0
1538,2019-12-23,9.870000,9.870000,9.870000,9.870000,0
1538,2019-12-24,9.870000,9.870000,9.870000,9.870000,0
1538,2019-12-26,9.870000,9.870000,9.870000,9.870000,0
1538,2019-12-27,9.870000,9.870000,9.870000,9.870000,0
1538,2019-12-30,9.870000,9.870000,9.870000,9.870000,0
1538,2019-12-31,9.870000,9.870000,9.870000,9.870000,0
1538,2020-01-02,9.870000,9.870000,9.870000,9.870000,0
1538,2020-01-03,9.870000,9.890000,9.870000,9.890000,105000
1538,2020-01-06,9.900000,9.900000,9.890000,9.890000,127300
1538,2020-01-07,9.920000,9.920000,9.920000,9.920000,200
1538,2020-01-08,9.920000,9.920000,9.920000,9.920000,0
1538,2020-01-09,9.920000,9.920000,9.920000,9.920000,50000
1538,2020-01-10,9.920000,9.920000,9.900000,9.900000,253200
1538,2020-01-13,9.900000,9.900000,9.900000,9.900000,0
1538,2020-01-14,9.920000,9.940000,9.920000,9.940000,49300
1538,2020-01-15,9.950000,9.960000,9.940000,9.940000,35300
1538,2020-01-16,9.950000,9.950000,9.950000,9.950000,154200
1538,2020-01-17,9.950000,9.950000,9.950000,9.950000,50100
1538,2020-01-21,9.970000,9.980000,9.970000,9.980000,101700
1538,2020-01-22,10.000000,10.000000,10.000000,10.000000,26100
1538,2020-01-23,10.000000,10.010000,9.990000,9.990000,226300
1538,2020-01-24,10.000000,10.000000,9.990000,9.990000,246400
1538,2020-01-27,9.990000,9.990000,9.980000,9.990000,105400
1538,2020-01-28,10.040000,10.040000,10.040000,10.040000,400
1538,2020-01-29,10.020000,10.020000,10.010000,10.010000,1600
1538,2020-01-30,10.010000,10.010000,10.010000,10.010000,0
1538,2020-01-31,10.000000,10.000000,10.000000,10.000000,200
1538,2020-02-03,10.000000,10.010000,10.000000,10.010000,18200
1538,2020-02-04,10.000000,10.000000,10.000000,10.000000,3400
1538,2020-02-05,10.000000,10.000000,10.000000,10.000000,300
1538,2020-02-06,10.000000,10.000000,10.000000,10.000000,0
1538,2020-02-07,10.010000,10.010000,10.000000,10.000000,1400
1538,2020-02-10,10.000000,10.010000,9.990000,10.010000,121300
1538,2020-02-11,10.000000,10.000000,10.000000,10.000000,100000
1538,2020-02-12,10.000000,10.000000,10.000000,10.000000,0
1538,2020-02-13,10.010000,10.010000,10.010000,10.010000,264300
1538,2020-02-14,10.010000,10.010000,10.000000,10.000000,150200
1538,2020-02-18,10.010000,10.018000,10.010000,10.010000,176700
1538,2020-02-19,10.010000,10.010000,10.010000,10.010000,0
1538,2020-02-20,10.010000,10.010000,10.010000,10.010000,0
1538,2020-02-21,10.010000,10.010000,10.010000,10.010000,0
1538,2020-02-24,10.010000,10.010000,10.010000,10.010000,57000
1538,2020-02-25,10.000000,10.000000,10.000000,10.000000,120200
1538,2020-02-26,10.000000,10.010000,10.000000,10.010000,88600
1538,2020-02-27,10.000000,10.000000,9.980000,9.980000,207800
1538,2020-02-28,9.980000,9.980000,9.980000,9.980000,0
1538,2020-03-02,9.980000,9.980000,9.980000,9.980000,0
1538,2020-03-03,9.980000,9.980000,9.980000,9.980000,0
1538,2020-03-04,9.980000,9.980000,9.980000,9.980000,0
1538,2020-03-05,9.980000,10.097000,9.970000,9.970000,100500
1538,2020-03-06,9.970000,9.973000,9.970000,9.973000,300200
1538,2020-03-09,9.950000,9.950000,9.950000,9.950000,100000
1538,2020-03-10,9.950000,9.950000,9.910000,9.910000,748700
1538,2020-03-11,9.910000,9.910000,9.910000,9.910000,0
1538,2020-03-12,9.880000,9.880000,9.760000,9.795000,1618300
1538,2020-03-13,9.820000,9.950000,9.800000,9.800000,1500
1538,2020-03-16,9.600000,9.620000,9.600000,9.600000,666400
1538,2020-03-17,9.550000,9.805000,9.550000,9.600000,115800
1538,2020-03-18,9.500000,9.520000,9.500000,9.520000,272200
1538,2020-03-19,9.510000,9.510000,9.510000,9.510000,177300
1538,2020-03-20,9.510000,9.510000,9.510000,9.510000,150000
1538,2020-03-23,9.510000,9.510000,9.510000,9.510000,0
1538,2020-03-24,9.629000,9.629000,9.600000,9.629000,9200
1538,2020-03-25,9.675000,9.690000,9.675000,9.690000,120100
1538,2020-03-26,9.690000,9.960000,9.690000,9.730000,36400
1538,2020-03-27,9.800000,9.800000,9.800000,9.800000,1000
1538,2020-03-30,9.800000,9.800000,9.800000,9.800000,0
1538,2020-03-31,9.770000,9.770000,9.770000,9.770000,300
1538,2020-04-01,10.080000,10.100000,10.080000,10.100000,4800
1538,2020-04-02,9.950000,9.950000,9.950000,9.950000,327700
1538,2020-04-03,9.800000,9.850000,9.750000,9.850000,102600
1538,2020-04-06,9.820000,9.820000,9.820000,9.820000,200
1538,2020-04-07,9.820000,9.820000,9.820000,9.820000,0
1538,2020-04-08,9.870000,9.870000,9.870000,9.870000,500
1538,2020-04-09,9.814000,9.814000,9.814000,9.814000,200
1538,2020-04-13,9.850000,9.850000,9.850000,9.850000,200
1538,2020-04-14,9.850000,9.875000,9.850000,9.870000,9200
1538,2020-04-15,9.870000,9.870000,9.870000,9.870000,0
1538,2020-04-16,9.870000,9.870000,9.870000,9.870000,0
1538,2020-04-17,9.840000,9.840000,9.840000,9.840000,200
1538,2020-04-20,9.840000,9.840000,9.840000,9.840000,0
1538,2020-04-21,9.840000,9.840000,9.840000,9.840000,0
1538,2020-04-22,9.840000,9.840000,9.840000,9.840000,0
1538,2020-04-23,9.900000,9.900000,9.885000,9.900000,1000
1538,2020-04-24,9.930000,9.930000,9.930000,9.930000,25000
1538,2020-04-27,9.930000,9.930000,9.930000,9.930000,0
1538,2020-04-28,9.930000,9.930000,9.930000,9.930000,0
1538,2020-04-29,9.890000,9.890000,9.880000,9.880000,100400
1538,2020-04-30,9.880000,9.880000,9.880000,9.880000,4200
1538,2020-05-01,9.880000,9.920000,9.880000,9.920000,58800
1538,2020-05-04,9.920000,9.920000,9.920000,9.920000,0
1538,2020-05-05,9.920000,9.920000,9.920000,9.920000,0
1538,2020-05-06,9.880000,9.914000,9.870000,9.914000,99300
1538,2020-05-07,9.914000,9.914000,9.914000,9.914000,0
1538,2020-05-08,9.900000,9.900000,9.900000,9.900000,8400
1538,2020-05-11,9.900000,9.900000,9.900000,9.900000,0
1538,2020-05-12,9.900000,9.900000,9.900000,9.900000,3000
1538,2020-05-13,9.900000,9.900000,9.900000,9.900000,200
1538,2020-05-14,9.900000,9.900000,9.900000,9.900000,0
1538,2020-05-15,9.900000,9.900000,9.900000,9.900000,0
1538,2020-05-18,9.900000,9.900000,9.900000,9.900000,0
1538,2020-05-19,9.900000,9.900000,9.900000,9.900000,0
1538,2020-05-20,9.900000,9.900000,9.900000,9.900000,0
1538,2020-05-21,9.900000,9.900000,9.900000,9.900000,0
1538,2020-05-22,9.900000,9.900000,9.900000,9.900000,0
1538,2020-05-26,9.900000,9.900000,9.900000,9.900000,0
1538,2020-05-27,9.900000,9.900000,9.900000,9.900000,0
1538,2020-05-28,9.900000,9.900000,9.900000,9.900000,0
1538,2020-05-29,9.900000,9.900000,9.870000,9.870000,109000
1538,2020-06-01,9.920000,9.930000,9.920000,9.930000,200600
1538,2020-06-02,9.930000,9.930000,9.930000,9.930000,2300
1538,2020-06-03,9.930000,9.930000,9.930000,9.930000,0
1538,2020-06-04,9.930000,9.930000,9.930000,9.930000,0
1538,2020-06-05,9.920000,9.920000,9.920000,9.920000,300000
1538,2020-06-08,9.955000,9.955000,9.955000,9.955000,100
1538,2020-06-09,9.930000,9.950000,9.920000,9.920000,45400
1538,2020-06-10,9.930000,9.930000,9.920000,9.920000,25000
1538,2020-06-11,9.920000,9.930000,9.920000,9.920000,95000
1538,2020-06-12,10.010000,10.010000,9.920000,9.920000,202500
1538,2020-06-15,9.920000,9.920000,9.920000,9.920000,200000
1538,2020-06-16,10.000000,10.000000,9.970000,9.970000,542900
1538,2020-06-17,9.970000,9.970000,9.970000,9.970000,100
1538,2020-06-18,9.970000,9.970000,9.970000,9.970000,30200
1538,2020-06-19,9.980000,10.020000,9.980000,10.020000,100500
1538,2020-06-22,10.020000,10.050000,10.020000,10.050000,63400
1538,2020-06-23,10.050000,10.078000,10.050000,10.078000,88900
1538,2020-06-24,10.040000,10.040000,10.040000,10.040000,52100
1538,2020-06-25,10.040000,10.040000,10.040000,10.040000,53600
1538,2020-06-26,10.040000,10.040000,10.040000,10.040000,0
1538,2020-06-29,10.045000,10.150000,10.030000,10.150000,29600
1538,2020-06-30,10.100000,10.120000,10.070000,10.080000,105100
1538,2020-07-01,10.081000,10.150000,10.080000,10.150000,3100
1538,2020-07-02,10.090000,10.220000,10.090000,10.220000,34000
1538,2020-07-06,10.220000,10.220000,10.200000,10.200000,55000
1538,2020-07-07,10.180000,10.180000,10.180000,10.180000,3000
1538,2020-07-08,10.150000,10.151000,10.100000,10.100000,3300
1538,2020-07-09,10.130000,10.130000,10.120000,10.120000,4800
1538,2020-07-10,10.180000,10.180000,10.080000,10.100000,23800
1538,2020-07-13,10.139000,10.147000,10.120000,10.120000,12100
1538,2020-07-14,10.150000,10.150000,10.120000,10.120000,84900
1538,2020-07-15,10.134000,10.175000,10.134000,10.170000,68400
1538,2020-07-16,10.120000,10.180000,10.110000,10.180000,10600
1538,2020-07-17,10.130000,10.130000,10.130000,10.130000,900
1538,2020-07-20,10.200000,10.200000,10.200000,10.200000,128200
1538,2020-07-21,10.250000,10.285000,10.249000,10.260000,72800
1538,2020-07-22,10.270000,10.300000,10.270000,10.300000,175600
1538,2020-07-23,10.250000,10.300000,10.250000,10.300000,182400
1538,2020-07-24,10.150000,10.200000,10.150000,10.200000,3100
1538,2020-07-27,10.250000,10.250000,10.210000,10.210000,400
1538,2020-07-28,10.300000,10.300000,10.300000,10.300000,200
1538,2020-07-29,10.210000,10.230000,10.200000,10.200000,2600
1538,2020-07-30,10.200000,10.200000,10.150000,10.175000,404700
1538,2020-07-31,10.100000,10.180000,10.100000,10.180000,158100
1538,2020-08-03,10.190000,10.190000,10.185000,10.185000,3100
1538,2020-08-04,10.220000,10.220000,10.200000,10.200000,161500
1538,2020-08-05,10.200000,10.200000,10.200000,10.200000,0
1538,2020-08-06,10.200000,10.200000,10.200000,10.200000,25200
1538,2020-08-07,10.150000,10.190000,10.150000,10.150000,6200
1538,2020-08-10,10.110000,10.117000,10.080000,10.080000,4000
1538,2020-08-11,10.080000,10.080000,10.060000,10.060000,6000
1538,2020-08-12,10.060000,10.060000,10.060000,10.060000,8000
1538,2020-08-13,10.100000,10.100000,10.100000,10.100000,400
1538,2020-08-14,10.100000,10.100000,10.060000,10.060000,1900
1538,2020-08-17,10.060000,10.080000,10.040000,10.040000,811700
1538,2020-08-18,10.040000,10.050000,10.030000,10.030000,272100
1538,2020-08-19,10.090000,10.100000,10.050000,10.060000,116800
1538,2020-08-20,10.050000,10.060000,10.040000,10.040000,6100
1538,2020-08-21,10.100000,10.100000,9.990000,10.015000,12100
1538,2020-08-24,10.040000,10.055000,10.037000,10.055000,2600
1538,2020-08-25,10.040000,10.050000,10.040000,10.040000,101800
1538,2020-08-26,10.060000,10.060000,10.050000,10.050000,321000
1538,2020-08-27,10.060000,10.080000,10.050000,10.060000,63000
1538,2020-08-28,10.050000,10.140000,10.030000,10.090000,380000
1538,2020-08-31,10.100000,10.140000,10.050000,10.100000,123000
1538,2020-09-01,10.100000,10.110000,10.080000,10.100000,60400
1538,2020-09-02,10.125000,10.150000,10.090000,10.150000,89100
1538,2020-09-03,10.150000,10.150000,10.050000,10.050000,11700
1538,2020-09-04,10.050000,10.050000,10.050000,10.050000,0
1538,2020-09-08,10.080000,10.100000,10.080000,10.100000,29100
1538,2020-09-09,10.100000,10.150000,10.100000,10.150000,5500
1538,2020-09-10,10.200000,10.200000,10.100000,10.180000,342400
1538,2020-09-11,10.150000,10.150000,10.100000,10.100000,5700
1538,2020-09-14,10.100000,10.100000,10.060000,10.080000,18600
1538,2020-09-15,10.030000,10.090000,10.030000,10.090000,1100
1538,2020-09-16,10.100000,10.200000,10.080000,10.200000,64100
1538,2020-09-17,10.190000,10.190000,10.100000,10.160000,17900
1538,2020-09-18,10.160000,10.200000,10.160000,10.160000,112300
1538,2020-09-21,10.120000,10.210000,10.050000,10.120000,30900
1538,2020-09-22,10.180000,10.200000,10.110000,10.160000,7400
1538,2020-09-23,10.160000,10.180000,10.160000,10.180000,5400
1538,2020-09-24,10.130000,10.150000,10.090000,10.100000,30100
1538,2020-09-25,10.150000,10.150000,10.104000,10.110000,6500
1538,2020-09-28,10.120000,10.125000,10.050000,10.110000,27800
1538,2020-09-29,10.150000,10.180000,10.110000,10.110000,159500
1538,2020-09-30,10.140000,10.140000,10.050000,10.070000,88800
1538,2020-10-01,10.165000,10.240000,10.050000,10.060000,195800
1538,2020-10-02,10.010000,10.100000,10.010000,10.100000,18400
1538,2020-10-05,10.150000,10.150000,10.100000,10.150000,156200
1538,2020-10-06,10.140000,10.150000,10.080000,10.080000,50300
1538,2020-10-07,10.090000,10.120000,10.065000,10.110000,2500
1538,2020-10-08,10.087000,10.105000,10.069000,10.105000,2200
1538,2020-10-09,10.119000,10.119000,10.100000,10.100000,50800
1538,2020-10-12,10.100000,10.110000,10.100000,10.100000,1300
1538,2020-10-13,10.150000,10.150000,10.120000,10.120000,1700
1538,2020-10-14,10.110000,10.110000,10.110000,10.110000,400
1538,2020-10-15,10.070000,10.100000,10.060000,10.100000,6500
1538,2020-10-16,10.089000,10.089000,10.089000,10.089000,200
1538,2020-10-19,10.070000,10.190000,10.070000,10.190000,800
1538,2020-10-20,10.120000,10.200000,10.120000,10.190000,17300
1538,2020-10-21,10.120000,10.160000,10.120000,10.160000,900
1538,2020-10-22,10.060000,10.120000,10.060000,10.120000,6800
1538,2020-10-23,10.115000,10.130000,10.110000,10.130000,2600
1538,2020-10-26,10.110000,10.110000,10.110000,10.110000,300
1538,2020-10-27,10.110000,10.110000,10.110000,10.110000,0
1538,2020-10-28,10.110000,10.200000,10.080000,10.200000,75700
1538,2020-10-29,10.140000,10.140000,10.050000,10.050000,114700
1538,2020-10-30,10.050000,10.050000,10.050000,10.050000,500
1538,2020-11-02,10.040000,10.200000,10.000000,10.045000,34200
1538,2020-11-03,9.980000,9.980000,9.980000,9.980000,1000
1538,2020-11-04,9.980000,9.980000,9.980000,9.980000,0
1538,2020-11-05,9.980000,9.980000,9.980000,9.980000,0
1538,2020-11-06,10.010000,10.105000,10.010000,10.010000,5200
1538,2020-11-09,10.030000,10.030000,10.030000,10.030000,200
1538,2020-11-10,10.070000,10.070000,10.070000,10.070000,100
1538,2020-11-11,10.070000,10.070000,10.070000,10.070000,0
1538,2020-11-12,10.110000,10.110000,10.110000,10.110000,3300
1538,2020-11-13,10.110000,10.110000,10.110000,10.110000,0
