stock_id,date,open,high,low,close,volume
849,2018-01-30,22.530000,22.550000,22.080000,25.100000,6299
849,2018-01-31,25.100000,25.100000,25.100000,25.100000,0
849,2018-02-01,25.100000,25.100000,25.100000,25.100000,0
849,2018-02-02,25.100000,25.100000,25.100000,25.100000,0
849,2018-02-05,25.100000,25.100000,25.100000,25.100000,0
849,2018-02-06,25.100000,25.100000,25.100000,25.100000,0
849,2018-02-07,25.100000,25.100000,25.100000,25.100000,0
849,2018-02-08,22.330000,22.330000,22.330000,22.090000,37700
849,2018-02-09,22.090000,22.090000,22.090000,22.090000,0
849,2018-02-12,22.090000,22.090000,22.090000,22.090000,0
849,2018-02-13,22.090000,22.090000,22.090000,22.090000,0
849,2018-02-14,22.090000,22.090000,22.090000,22.090000,0
849,2018-02-15,22.090000,22.090000,22.090000,22.090000,0
849,2018-02-16,22.090000,22.090000,22.090000,22.090000,0
849,2018-02-19,22.090000,22.090000,22.090000,22.090000,0
849,2018-02-20,22.090000,22.090000,22.090000,22.090000,0
849,2018-02-21,22.090000,22.090000,22.090000,22.090000,0
849,2018-02-22,22.090000,22.090000,22.090000,22.090000,0
849,2018-02-23,22.090000,22.090000,22.090000,22.090000,0
849,2018-02-26,22.090000,22.090000,22.090000,22.090000,0
849,2018-02-27,22.090000,22.090000,22.090000,22.090000,0
849,2018-02-28,22.090000,22.090000,22.090000,22.090000,0
849,2018-03-01,22.090000,22.090000,22.090000,22.090000,0
849,2018-03-02,22.090000,22.090000,22.090000,22.090000,0
849,2018-03-05,22.090000,22.090000,22.090000,22.090000,0
849,2018-03-06,22.090000,22.090000,22.090000,22.090000,0
849,2018-03-07,22.090000,22.090000,22.090000,22.090000,0
849,2018-03-08,22.090000,22.090000,22.090000,22.090000,0
849,2018-03-09,22.090000,22.090000,22.090000,22.090000,0
849,2018-03-12,22.090000,22.090000,22.090000,22.090000,0
849,2018-03-13,24.340000,24.340000,24.340000,24.070000,30604
849,2018-03-14,24.070000,24.070000,24.070000,24.070000,0
849,2018-03-15,24.070000,24.070000,24.070000,24.070000,0
849,2018-03-16,24.070000,24.070000,24.070000,24.070000,0
849,2018-03-19,24.070000,24.070000,24.070000,24.070000,0
849,2018-03-20,24.070000,24.070000,24.070000,24.070000,0
849,2018-03-21,24.070000,24.070000,24.070000,24.070000,0
849,2018-03-22,24.070000,24.070000,24.070000,24.070000,0
849,2018-03-23,24.070000,24.070000,24.070000,24.070000,0
849,2018-03-26,24.070000,24.070000,24.070000,24.070000,0
849,2018-03-27,24.070000,24.070000,24.070000,24.070000,0
849,2018-03-28,24.070000,24.070000,24.070000,24.070000,0
849,2018-03-29,24.070000,24.070000,24.070000,24.070000,0
849,2018-04-03,24.070000,24.070000,24.070000,24.070000,0
849,2018-04-04,24.070000,24.070000,24.070000,24.070000,0
849,2018-04-05,24.070000,24.070000,24.070000,24.070000,0
849,2018-04-06,24.070000,24.070000,24.070000,24.070000,0
849,2018-04-09,24.070000,24.070000,24.070000,24.070000,0
849,2018-04-10,24.070000,24.070000,24.070000,24.070000,0
849,2018-04-11,24.070000,24.070000,24.070000,24.070000,0
849,2018-04-12,24.070000,24.070000,24.070000,24.070000,0
849,2018-04-13,24.070000,24.070000,24.070000,24.070000,0
849,2018-04-16,24.070000,24.070000,24.070000,24.070000,0
