stock_id,date,open,high,low,close,volume
1880,2021-04-05,8.500000,8.500000,8.500000,8.500000,1000
1880,2021-04-06,8.500000,8.500000,8.500000,8.500000,1000
1880,2021-04-07,8.500000,8.500000,8.500000,8.500000,0
1880,2021-04-08,8.500000,8.500000,8.500000,8.500000,0
1880,2021-04-09,8.500000,8.500000,8.500000,8.500000,0
1880,2021-04-12,8.500000,8.500000,8.500000,8.500000,0
1880,2021-04-13,8.500000,8.500000,8.500000,8.500000,0
1880,2021-04-14,8.500000,8.500000,8.500000,8.500000,0
1880,2021-04-15,8.500000,8.500000,8.500000,8.500000,100
1880,2021-04-16,8.500000,11.000000,8.500000,8.800000,2300
1880,2021-04-19,8.800000,8.800000,8.500000,8.500000,10900
1880,2021-04-20,8.500000,8.500000,8.500000,8.500000,100
1880,2021-04-21,8.500000,8.500000,8.500000,8.500000,0
1880,2021-04-22,8.500000,8.500000,8.500000,8.500000,0
1880,2021-04-23,8.500000,8.500000,8.500000,8.500000,0
1880,2021-04-26,8.500000,8.500000,8.500000,8.500000,0
1880,2021-04-27,8.500000,8.500000,8.500000,8.500000,0
1880,2021-04-28,8.500000,8.500000,8.500000,8.500000,0
1880,2021-04-29,8.500000,8.500000,8.500000,8.500000,0
1880,2021-04-30,7.000000,7.000000,7.000000,7.000000,200
1880,2021-05-03,7.000000,7.000000,7.000000,7.000000,0
1880,2021-05-04,7.000000,7.000000,7.000000,7.000000,0
1880,2021-05-05,7.000000,7.000000,7.000000,7.000000,0
1880,2021-05-06,6.220000,6.220000,5.250000,5.250000,2500
1880,2021-05-07,5.020000,5.020000,4.670000,4.670000,3300
1880,2021-05-10,4.250000,4.500000,4.250000,4.500000,200
1880,2021-05-11,4.030000,4.030000,4.030000,4.030000,100
1880,2021-05-12,4.000000,4.000000,3.530000,3.530000,1200
1880,2021-05-13,3.530000,3.530000,3.530000,3.530000,0
1880,2021-05-14,4.000000,4.250000,4.000000,4.250000,3200
1880,2021-05-17,4.200000,4.750000,4.200000,4.750000,7800
1880,2021-05-18,4.750000,4.750000,4.750000,4.750000,0
1880,2021-05-19,4.250000,5.000000,4.250000,4.250000,18000
1880,2021-05-20,4.250000,4.250000,4.250000,4.250000,0
1880,2021-05-21,4.250000,4.250000,4.250000,4.250000,0
1880,2021-05-24,4.250000,4.510000,4.250000,4.500000,10700
1880,2021-05-25,4.500000,4.500000,4.500000,4.500000,200
1880,2021-05-26,4.350000,4.400000,4.350000,4.400000,10000
1880,2021-05-27,4.350000,4.400000,3.850000,3.850000,23500
1880,2021-05-28,4.250000,4.250000,4.200000,4.200000,41900
1880,2021-06-01,4.250000,4.500000,4.250000,4.500000,9100
1880,2021-06-02,4.600000,5.100000,4.600000,5.000000,21600
1880,2021-06-03,5.000000,5.100000,5.000000,5.100000,700
1880,2021-06-04,5.100000,5.920000,4.550000,5.400000,20900
1880,2021-06-07,5.350000,5.650000,5.350000,5.500000,9600
1880,2021-06-08,5.500000,5.500000,5.500000,5.500000,0
